Label,Text
ham,So what did the bank say about the money?
ham,Its sunny in california. The weather's just cool
ham,Yo sorry was in the shower sup
ham,Not yet chikku..wat abt u?
ham,Where do you need to go to get it?
ham,Kent vale lor... ÌÏ wait 4 me there ar?
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
ham,:( but your not here....
ham,My sister got placed in birla soft da:-)
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on ham9ham58ham94599
ham,"Me also da, i feel yesterday night  wait til 2day night dear."
ham,Lol I was gonna last month. I cashed some in but I left # just in case. I was collecting more during the week cause they announced it on the blog.
ham,* Will be september by then!
spam,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on ham9ham96spamham23spam6 U can cum here 2moro Luv JANE xx Calls£spam/minmoremobsEMSPOBox45POspam39WA
ham,K. I will sent it again
ham,I dont. Can you send it to me. Plus how's mode.
ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
ham,"Yeah, don't go to bed, I'll be back before midnight"
ham,No de. But call me after some time. Ill tell you k
ham,That's cause your old. I live to be high.
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
ham,Sorry i'm not free...
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
ham,Didn't you get hep b immunisation in nigeria.
spam,No. spam Nokia Tone 4 ur mob every week! Just txt NOK to 87ham2spam. spamst Tone FREE ! so get txtin now and tell ur friends. spam5hamp/tone. spam6 reply HL 4info
ham,Yes.i'm in office da:)
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
ham,my ex-wife was not able to have kids. Do you want kids one day?
ham,IM GONNA MISS U SO MUCH
spam,HMV BONUS SPECIAL 5hamham pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.spamhamhampercent-real.com
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
spam,Congratulations ur awarded 5hamham of CD vouchers or spam25gift guaranteed & Free entry 2 spamhamham wkly draw txt MUSIC to 87ham66 TnCs www.Ldew.comspamwinspam5hamppmx3agespam6
ham,Are you this much buzy
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,"Sir, waiting for your letter."
ham,"Its ok., i just askd did u knw tht no?"
ham,What type of stuff do you sing?
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min"
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
ham,"I just got home babe, are you still awake ?"
spam,"We know someone who you know that fancies you. Call ham9ham58ham972spam8 to find out who. POBox 6, LSspam5HB spam5hamp"
spam,"our mobile number has won å£5hamhamham, to claim calls us back or ring the claims hot line on ham9ham5hamhamham532spam."
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
ham,Kallis is ready for bat in 2nd innings
ham,7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and spamst Ur Lovely Friendship... good morning dear
ham,Kallis is ready for bat in 2nd innings
ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no spam teaches hw 2 choose a wife Natural disasters just happens"
ham,"Machan you go to gym tomorrow,  i wil come late goodnight."
ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. u got a lot of work ar?
ham,Jus finished avatar nigro
ham,"Evening * v good if somewhat event laden. Will fill you in, don't you worry ... Head * ok but throat * wrecked. See you at six then!"
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs spam6 stop?txtStop
spam,Free spamst week entry 2 TEXTPOD 4 a chance 2 win 4hamGB iPod or å£25ham cash every wk. Txt VPOD to 8spam3ham3 Ts&Cs www.textpod.net custcare ham87spam24ham5ham2ham.
ham,"\Are you comingdown later?\"""""
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
ham,"alright, I'll make sure the car is back tonight"
spam,Money i have won wining number 946 wot do i do next
ham,Understand. his loss is my gain :) so do you work? School?
ham,"Okey dokey, i€˜ll be over in a bit just sorting some stuff out."
spam,Please call our customer service representative on ham8hamham spam69 6ham3spam between spamhamam-9pm as you have WON a guaranteed å£spamhamhamham cash or å£5hamhamham prize!
ham,Well its not like you actually called someone a punto. That woulda been worse.
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
ham,Long after I quit. I get on only like 5 minutes a day as it is.
ham,If u dun drive then how i go 2 sch.
ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
ham,"Hi Chikku, send some nice msgs"
ham,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*"
ham,Or just do that 6times
ham,"I am real, baby! I want to bring out your inner tigress..."
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,"Erm ‰Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
ham,I love working from home :)
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £spam.5ham"
ham,U come n search tat vid..not finishd..
ham,Go where n buy? Juz buy when we get there lar.
ham,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u.."
spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. spam6 only. Need Help? Call ham87hamspam2spam3spam86.
ham,I don't run away frm u... I walk slowly & it kills me that u don't care enough to stop me...
ham,I'm in town now so i'll jus take mrt down later.
ham,The new deus ex game comin early next yr
ham,Everybody had fun this evening. Miss you.
ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
ham,Great to hear you are settling well. So what's happenin wit ola?
ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
ham,Dont know supports srt i thnk. I think ps3 can play through usb too
ham,We will meet soon princess! Ttyl!
spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call ham87spam873ham666 (spamhamp/min). 2 stop texts call ham87spam246ham324"
ham,Well. Balls. Time to make calls
ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some stuff with my credit card"
ham,Waaaat?? Lololo ok next time then!
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
ham,"She was supposed to be but couldn't make it, she's still in town though"
ham,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY."
spam,Please call our customer service representative on ham8hamham spam69 6ham3spam between spamhamam-9pm as you have WON a guaranteed å£spamhamhamham cash or å£5hamhamham prize!
ham,Do you like Italian food?
spam,You have won a Nokia 725hami. This is what you get when you win our FREE auction. To take part send Nokia to 86ham2spam now. HG/Suite342/2Lands Row/WspamJHL spam6+ 
spam,Great News! Call FREEFONE ham8hamham6344447 to claim your guaranteed å£spamhamhamham CASH or å£2hamhamham gift. Speak to a live operator NOW!
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
ham,Thanks for understanding. I've been trying to tell sura that.
ham,Lmao but its so fun...
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
ham,"Yun ah.the ubi one say if u wan call by tomorrow.call 6744spam233 look for irene.ere only got bus8,22,65,6spam,66,382. Ubi cres,ubi tech park.6ph for spamst 5wkg days.Ã¨n"
ham,Yes fine 
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
ham,Hey so whats the plan this sat? 
spam,You are a winner U have been specially selected 2 receive å£spamhamhamham or a 4* holiday (flights inc) speak to a live operator 2 claim ham87spam2778spamham9spamhamp/min (spam8+) 
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
ham,Well done and ! luv ya all 
ham,When u login dat time... Dad fetching u home now?
ham,I told that am coming on wednesday.
ham,I love to give massages. I use lots of baby oil... What is your fave position?
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
ham,U attend ur driving lesson how many times a wk n which day?
ham,"spam) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  # . 5)Gently remove Ur hand.. Its interesting..:)"
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX
ham,Do u noe wat time e place dat sells 4d closes?
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
ham,Mm umma ask vava also to come tell him can play later together
ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
ham,"Its ok chikku, and its my spam of favourite song..:-)"
ham,You are a very very very very bad girl. Or lady.
ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
ham,"I didnt get ur full msg..sometext is missing, send it again"
ham,Ok... But bag again..
ham,I went to project centre
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on ham9ham58ham94565
ham,ÌÏ log off 4 wat. It's sdryb8i
ham,True. Its easier with her here.
ham,Hope you are having a good week. Just checking in
ham,Jus finish watching tv... U?
ham,Serious? What like proper tongued her
spam,"Urgent! call ham9ham6635ham75ham from your landline. Your complimentary 4* Ibiza Holiday or spamham,hamhamham cash await collection SAE T&Cs PO BOX 434 SK3 8WP spam5ham ppm spam8+ "
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! spam5hamp/Msg.
